Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,health,6,0,15,14.610849999977896,5.142399997566827,20.077799999853596,15.0,1.1831711880050821,0.0,16,16,17,17,20,20,20,20,20,20,20
,Aggregated,6,0,15,14.610849999977896,5.142399997566827,20.077799999853596,15.0,1.1831711880050821,0.0,16,16,17,17,20,20,20,20,20,20,20
